n_causes,n_indicators,n_sig_causes,n_sig_inds,correct_g,correct_l,mean_abs_z,chi2,df,pvalue,cfi,tli,rmsea,aic,bic,score,causes_str,indicators_str
5,3,1,1,2,2,2.583759449221495,18.982936798854467,10,0.040479946900116914,0.914204519651421,0.7597726550239787,0.1428837480329445,899.1216053418957,918.7476913149966,3.5083759449221494,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|dlog_deflated_tax_revenue|sdiff_gdp_2
3,3,1,0,3,2,1.39051757035542,8.819447098638364,6,0.18398975486864,0.7077671089829916,0.26941777245747867,0.10334274942384032,745.301814001834,761.3595207070983,3.5057184237022088,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share,d_employment_rate|d_lfp_rate|sdiff_gdp_2
3,2,1,0,3,1,1.3830180801515288,4.965184625779749,2,0.08352641808691263,0.7408027617232555,-0.2959861913837218,0.18356274087735297,616.8005678361428,629.2898952735707,3.5049684746818195,dlog_gdp_per_capita|d_tax_burden|d_corruption_perceptions,d_employment_rate|d_lfp_rate
4,2,1,0,2,1,2.541829310218069,2.7864982963071014,3,0.42572736343781303,1.0,1.0307083916922464,0.0,712.1540488000396,726.4275658713857,3.504182931021807,dlog_gdp_per_capita|d_tax_burden|d_unemployment_rate|d_government_effectiveness,d_lfp_rate|sdiff_deflated_M1
4,3,2,2,1,1,1.2743353066951082,70.20223300636204,8,4.4793058151526566e-12,0.45428953763675106,-0.43248996370352827,0.42036994329116756,822.2036497715638,840.0455461107465,3.502433530669511,d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,d_employment_rate|sdiff_deflated_M1|sdiff_gdp_2
5,3,2,2,2,1,1.0211277078781644,40.89962789053874,10,1.1755309024752414e-05,0.7123763325052259,0.1946537310146328,0.26500269248434377,918.3092893797157,937.9353753528165,3.502112770787816,d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|dlog_deflated_tax_revenue|sdiff_deflated_M1
5,2,1,0,3,1,1.9726222776836888,3.070558425856376,4,0.5460878390566848,1.0,1.1455828525381697,0.0,833.5384575818546,849.5961642871189,3.4972622277683687,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,d_lfp_rate|sdiff_deflated_M1
4,3,2,2,1,1,1.218638224378176,38.02252993799316,8,7.456480631162776e-06,0.6420873095380439,0.06047918753736534,0.2920467055676799,820.1256219842248,837.9675183234075,3.4968638224378177,d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,sdiff_gdp_2|dlog_deflated_tax_revenue|sdiff_deflated_M1
5,3,1,1,4,2,1.4187872471220913,115.98434875321735,10,0.0,0.5202617780515606,-0.3432670214556302,0.4907886713175802,879.9035551365653,899.5296411096662,3.491878724712209,dlog_gdp_per_capita|d_tax_burden|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_lfp_rate|d_employment_rate|sdiff_gdp_2
3,2,2,0,2,0,1.5590992712878027,1.5910335358469432,2,0.45134793251233574,1.0,1.2187361116609707,0.0,615.5178957159346,628.0072231533625,3.4892432604621133,d_tax_burden|d_direct_tax_share|d_corruption_perceptions,d_lfp_rate|sdiff_gdp_2
4,2,1,0,2,1,2.358480994178563,2.667197673037194,3,0.4458305185243583,1.0,1.0512454526230803,0.0,714.3261095252398,728.5996265965858,3.4858480994178564,dlog_gdp_per_capita|d_tax_burden|d_unemployment_rate|d_corruption_perceptions,d_lfp_rate|sdiff_deflated_M1
4,2,1,0,3,1,1.5981836022732554,5.861378656626254,3,0.1185527120504698,0.9192061064307954,0.5960305321539769,0.1472314879196953,714.5759126567284,728.8494297280745,3.484818360227326,dlog_gdp_per_capita|d_tax_burden|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|sdiff_gdp_2
3,2,2,0,2,0,1.495269354571633,2.0441289482561302,2,0.35985126915729615,0.9936844986249521,0.9684224931247606,0.022393421379780024,618.3319873403251,630.821314777753,3.482860268790496,dlog_gdp_per_capita|d_direct_tax_share|d_government_effectiveness,d_employment_rate|sdiff_deflated_M1
5,2,1,0,3,1,1.8270736227329967,2.831933808031316,4,0.5863330402879678,1.0,1.10802617614063,0.0,810.0500619760761,826.1077686813404,3.4827073622732994,dlog_gdp_per_capita|d_tax_burden|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_lfp_rate|sdiff_deflated_M1
4,3,1,1,3,2,1.0706740095919252,22.9483975234828,8,0.0034311334690591,0.7792956630904181,0.42065111561234747,0.20607532219794109,821.2033419621175,839.0452383013002,3.4820674009591923,dlog_gdp_per_capita|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|d_lfp_rate|sdiff_gdp_2
4,3,1,1,3,2,0.9688432689574602,17.65382983226715,8,0.023976910553654585,0.84591464075886,0.5955259319920077,0.165606922960899,820.986715035802,838.8286113749847,3.471884326895746,dlog_gdp_per_capita|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|d_lfp_rate|sdiff_deflated_M1
4,3,1,2,3,0,1.29285077531042,13.922233499929682,8,0.08381502527700135,0.8832334275420517,0.6934877472978859,0.12970939437232987,829.1890290168405,847.0309253560232,3.454285077531042,d_tax_burden|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,sdiff_deflated_M1|d_employment_rate|dlog_deflated_tax_revenue
5,3,1,2,3,1,1.5162874580108068,23.799230685428917,10,0.008151502623578888,0.8532936468479625,0.589222211174295,0.17709287936399182,914.5794356041537,934.2055215772546,3.4516287458010804,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|dlog_deflated_tax_revenue|sdiff_deflated_M1
4,3,1,1,3,2,0.7581458181812161,115.01763613098674,8,0.0,0.5046379318838374,-0.30032542880492674,0.5513867747526426,764.9637783120172,782.8056746511999,3.4508145818181215,dlog_gdp_per_capita|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|d_lfp_rate|d_employment_rate
5,2,1,1,3,0,1.5080484208133473,9.624368704325232,4,0.04725353147006972,0.932310678721502,0.6446310632878856,0.1787642032552498,790.5188028327348,806.5765095379991,3.4508048420813346,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|sdiff_deflated_M1
5,3,1,2,3,1,1.458348728793408,40.67415114557731,10,1.288564813151094e-05,0.7142742791009402,0.1999679814826329,0.26403405060013013,918.1593357912652,937.7854217643661,3.4458348728793404,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_lfp_rate|sdiff_deflated_M1|sdiff_gdp_2
5,3,1,2,3,1,1.2538469077788839,39.16541515313323,10,2.3749732622424524e-05,0.6771274055330385,0.09595673549250792,0.25745880144003463,933.6747985952167,953.3008845683175,3.4253846907778884,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,sdiff_gdp_2|dlog_deflated_tax_revenue|sdiff_deflated_M1
3,3,1,0,3,2,2.5599398471640193,14.142242985203008,6,0.02808696818634382,0.7764913476833792,0.4412283692084482,0.1756184201312759,723.8433486000486,739.9010553053129,3.4226606513830684,d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,d_lfp_rate|dlog_deflated_tax_revenue|sdiff_deflated_M1
5,3,1,2,3,1,1.148520574031838,29.76794423586049,10,0.0009347839447838568,0.7822188976999037,0.3902129135597304,0.21196024625054583,923.8385743462926,943.4646603193935,3.4148520574031838,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|dlog_deflated_tax_revenue|sdiff_deflated_M1
3,3,1,0,3,2,2.357348919740093,13.38019450053628,6,0.03738038295307433,0.8750191949859126,0.6875479874647816,0.167198331926491,700.4598834098551,716.5175901151194,3.4024015586406757,d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_lfp_rate|dlog_deflated_tax_revenue|sdiff_gdp_2
3,2,1,0,3,1,2.267294550685059,9.893107404967694,2,0.007107862576719914,0.8676237103751593,0.33811855187579626,0.2994902374522054,573.5420752054438,586.0314026428716,3.3933961217351722,d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_lfp_rate|dlog_deflated_tax_revenue
4,3,1,2,2,1,1.3504259999645238,27.908514113385287,8,0.0004919602242586807,0.7305477093903368,0.2926877371496341,0.23781984511644144,820.0087615988232,837.8506579380058,3.3850425999964524,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_corruption_perceptions,sdiff_gdp_2|dlog_deflated_tax_revenue|sdiff_deflated_M1
5,3,1,1,3,1,1.2312394160386897,15.664615423490453,10,0.10964412407190638,0.922494427031213,0.7829843956873962,0.11346420564423963,927.418476069733,947.0445620428338,3.373123941603869,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|d_lfp_rate|sdiff_deflated_M1
5,3,2,0,4,2,1.7262185810815374,17.109759513239005,10,0.07197028995425359,0.8225657488380963,0.5031840967466696,0.12711626311479765,961.8803507969387,981.5064367700396,3.372621858108154,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|d_lfp_rate|sdiff_gdp_2
4,3,1,1,2,1,1.7028938879525262,12.416974409385297,8,0.13354657722097418,0.9099330824433622,0.7635743414138259,0.11201884999380908,829.3613092115886,847.2032055507713,3.370289388795253,dlog_gdp_per_capita|d_tax_burden|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|d_lfp_rate|sdiff_deflated_M1
4,3,1,2,2,1,1.1814087522591494,29.751700583332372,8,0.0002338370266010692,0.7260901013203972,0.28098651596604257,0.24858520456761202,816.3251833119191,834.1670796511017,3.3681408752259148,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_government_effectiveness,sdiff_gdp_2|dlog_deflated_tax_revenue|sdiff_deflated_M1
4,3,1,2,2,1,1.1153543570095807,18.862859519833236,8,0.01561053326140438,0.8411073844050593,0.5829068840632806,0.17567127358553133,816.4821805445114,834.324076883694,3.361535435700958,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,sdiff_gdp_2|dlog_deflated_tax_revenue|sdiff_deflated_M1
4,3,1,2,2,1,1.1094745855865509,37.84950920709476,8,8.025825029234213e-06,0.643684890183618,0.0646728367319971,0.29120395269571825,820.0620887106363,837.903985049819,3.360947458558655,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,d_lfp_rate|sdiff_deflated_M1|sdiff_gdp_2
4,3,1,1,4,1,1.108982450027514,37.95294454313803,8,7.68048689214762e-06,0.6559324421231012,0.09682266057314046,0.29170806031389784,816.8828929188084,834.724789257991,3.3608982450027516,dlog_gdp_per_capita|d_tax_burden|d_unemployment_rate|d_government_effectiveness,sdiff_gdp_2|d_lfp_rate|sdiff_deflated_M1
4,3,1,0,4,2,1.603410070863538,15.353741553742797,8,0.05262131820475913,0.5926515785201546,-0.06928960638459425,0.144538269092389,863.2863997533864,881.128296092569,3.3603410070863537,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_corruption_perceptions,d_employment_rate|d_lfp_rate|sdiff_gdp_2
4,2,2,0,3,1,2.3274877913800918,9.623406202486414,3,0.022054124983619694,0.8074019004899029,0.037009502449514425,0.2240029457748406,719.3639392767357,733.6374563480817,3.357748779138009,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,d_lfp_rate|sdiff_gdp_2
4,2,2,0,3,0,2.264076362079322,2.897010620710006,3,0.4077781908242163,1.0,1.0088679788245338,0.0,688.9591990665831,703.2327161379292,3.351407636207932,d_tax_burden|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|sdiff_deflated_M1
4,2,2,0,3,1,2.188033541039862,27.5461143811288,3,4.522649287297398e-06,0.6995580959119936,-0.5022095204400316,0.43122547695868857,689.976391097781,704.249908169127,3.3438033541039864,d_tax_burden|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|d_lfp_rate
3,3,1,1,2,1,2.138919105677579,11.241662598781737,6,0.08118860974421716,0.8361860157432973,0.5904650393582435,0.14090699972372892,725.3743249201104,741.4320316253747,3.3305585772344246,dlog_gdp_per_capita|d_tax_burden|d_corruption_perceptions,dlog_deflated_tax_revenue|d_lfp_rate|sdiff_deflated_M1
3,3,1,1,1,2,4.105115338799606,114.69310805703942,6,0.0,0.44306911800644866,-0.3923272049838783,0.6416512435878828,665.6589729598287,681.716679665093,3.3271782005466273,d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,d_employment_rate|d_lfp_rate|sdiff_gdp_2
5,2,1,1,2,0,1.2547542989110219,6.00844847995522,4,0.19851822368285132,0.9667363348048732,0.825365757725584,0.10682527365120419,809.6141627870223,825.6718694922866,3.3254754298911022,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,sdiff_deflated_M1|sdiff_gdp_2
3,3,1,1,1,2,2.0848261155525947,11.276590659950923,6,0.0801950875660069,0.8902205683747295,0.7255514209368238,0.14137569038964032,709.3415182549808,725.3992249602451,3.325149278221926,d_tax_burden|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|d_lfp_rate|sdiff_gdp_2
5,3,2,1,2,2,1.746537878297577,39.76684644806532,10,1.8623663477823627e-05,0.5625157897923767,-0.22495578858134527,0.26009983418987986,956.5663015788306,976.1923875519315,3.324653787829758,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,dlog_deflated_tax_revenue|d_lfp_rate|sdiff_gdp_2
3,3,1,1,1,2,4.067627610898544,109.44349237470396,6,0.0,0.44779813493414977,-0.38050466266462557,0.6259643843784104,668.2446797902177,684.302386495482,3.323429427756521,d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,d_employment_rate|d_lfp_rate|sdiff_deflated_M1
3,3,1,2,2,0,1.563492490621254,16.272102891203303,6,0.012365653375843388,0.8332537632513277,0.5831344081283194,0.19725486216693713,700.7992088979903,716.8569156032546,3.3230159157287917,d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,sdiff_deflated_M1|dlog_deflated_tax_revenue|sdiff_gdp_2
3,3,1,0,3,1,1.5514743578340866,7.985491333037359,6,0.23916817647014188,0.7911746505440387,0.47793662636009643,0.08672254899349643,744.6079002566156,760.6656069618799,3.3218141024500754,dlog_gdp_per_capita|d_tax_burden|d_corruption_perceptions,d_employment_rate|d_lfp_rate|sdiff_deflated_M1
3,2,1,0,3,0,1.541324852362174,1.7545297332323813,2,0.41591895117190125,1.0,1.1664542965662936,0.0,617.6562868607899,630.1456142982178,3.320799151902884,dlog_gdp_per_capita|d_tax_burden|d_corruption_perceptions,d_employment_rate|sdiff_deflated_M1
4,3,1,1,2,2,3.1752686213269397,109.88021779037119,8,0.0,0.45927620025168414,-0.41939997433932896,0.537989253521354,787.4510578076779,805.2929541468606,3.317526862132694,d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,d_employment_rate|d_lfp_rate|sdiff_deflated_M1
3,2,0,1,1,1,1.1366074180580665,5.1522707311426075,2,0.07606740943474333,0.6178927618037112,-0.910536190981444,0.18926504777279593,620.1778296353963,632.6671570728241,3.3136607418058066,dlog_gdp_per_capita|d_direct_tax_share|d_corruption_perceptions,dlog_deflated_tax_revenue|sdiff_gdp_2
4,2,1,0,3,1,1.8851923172727356,7.975045176885068,3,0.04653027186620007,0.9110946408052011,0.5554732040260055,0.19413844593105004,696.1464683330069,710.4199854043529,3.3135192317272737,dlog_gdp_per_capita|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_lfp_rate|sdiff_gdp_2
4,3,1,1,2,2,3.126729271160407,28.461614752787302,8,0.0003939847889873338,0.8263877248307853,0.5442677776808112,0.2411007825907519,776.5888688532516,794.4307651924343,3.312672927116041,d_tax_burden|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|dlog_deflated_tax_revenue|sdiff_deflated_M1
3,2,0,0,3,1,1.1017562997753525,5.617275705279209,2,0.060287056342751444,0.9471845821509147,0.7359229107545735,0.20274468116774158,560.403525850371,572.8928532877989,3.3101756299775356,dlog_gdp_per_capita|d_tax_burden|d_unemployment_rate,sdiff_gdp_2|d_employment_rate
4,3,1,1,2,2,3.098728101346067,118.89264213236213,8,0.0,0.4351971242706809,-0.4826075487894626,0.5612806028616667,788.5393428168785,806.3812391560612,3.309872810134607,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,d_employment_rate|d_lfp_rate|sdiff_gdp_2
5,3,1,1,3,2,2.572745319494092,122.07371310004122,10,0.0,0.44951488030383446,-0.5413583351492635,0.5046909790339783,903.3233169943746,922.9494029674755,3.307274531949409,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,d_employment_rate|d_lfp_rate|sdiff_gdp_2
4,2,1,0,4,1,1.0542824380344038,5.573542074457023,3,0.13430555940071331,0.7919813684170833,-0.04009315791458311,0.13962997839682803,737.3321645534514,751.6056816247975,3.3054282438034406,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_corruption_perceptions,d_employment_rate|sdiff_gdp_2
4,2,2,0,3,0,1.797999491408775,2.3759228855605308,3,0.49813230615149595,1.0,1.1038149746222967,0.0,716.4490537445379,730.722570815884,3.3047999491408775,dlog_gdp_per_capita|d_tax_burden|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|sdiff_deflated_M1
4,3,1,1,2,2,3.041453428410737,112.58963963598035,8,0.0,0.4451273645034072,-0.45654066817855626,0.5450960081093627,790.0819468900846,807.9238432292673,3.304145342841074,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,d_employment_rate|d_lfp_rate|sdiff_deflated_M1
4,2,2,0,3,0,1.7600284615278137,3.1425499525712297,3,0.3701646723236678,0.9936724933523506,0.9683624667617532,0.03286219534838439,724.7442490330325,739.0177661043786,3.301002846152781,dlog_gdp_per_capita|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|sdiff_deflated_M1
4,3,1,1,2,2,0.9660266700528224,15.230319141018935,8,0.05481876294007404,0.8067099474580465,0.49261361207737203,0.14332019877845098,843.8091074616132,861.6510038007958,3.2966026670052826,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_government_effectiveness,sdiff_gdp_2|d_lfp_rate|dlog_deflated_tax_revenue
3,3,1,1,1,1,1.7914344116695433,11.149544727293012,6,0.08386308081110283,0.90258807223626,0.7564701805906502,0.13966334966535157,704.4162621419025,720.4739688471668,3.295810107833621,dlog_gdp_per_capita|d_direct_tax_share|d_corruption_perceptions,sdiff_gdp_2|d_employment_rate|sdiff_deflated_M1
4,3,1,1,2,2,0.9203410633516746,14.11844614219666,8,0.07872992381280663,0.8413455344322543,0.5835320278846676,0.13184062070395508,841.5392101046634,859.3811064438461,3.2920341063351675,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_government_effectiveness,d_employment_rate|d_lfp_rate|dlog_deflated_tax_revenue
4,3,1,1,2,2,2.909155987488069,120.22727510443212,8,0.0,0.4395037071215484,-0.4713027688059355,0.5646481081984928,785.984241416413,803.8261377555957,3.290915598748807,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,d_employment_rate|d_lfp_rate|sdiff_gdp_2
4,3,1,1,2,2,2.908357081751614,116.96152064804598,8,0.0,0.49935245523163074,-0.31419980501696926,0.5563719750026168,765.3057090032551,783.1476053424377,3.2908357081751616,d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|d_lfp_rate|sdiff_gdp_2
